========================================================================================================================
IoT-Shield Debug Log — 2026-03-26 11:52:56
Model bashorat Feature qiymatlari — False Positive tahlili uchun
========================================================================================================================

Vaqt          | Src_IP          | Bashorat                       | Ishonch | Pkt  | Qaror       |      ARP |      AVG |     DHCP |      DNS |     HTTP |    HTTPS | Header_L |      IAT |     ICMP |      IPv |      IRC |      LLC |      Max |      Min |   Number | Protocol |     Rate |     SMTP |      SSH |      Std |      TCP |   Telnet | Tot size |  Tot sum |      UDP | Variance | ack_coun | ack_flag | cwr_flag | ece_flag | fin_coun | fin_flag | psh_flag | rst_coun | rst_flag | syn_coun | syn_flag
11:53:10.404 | 192.168.1.195   | DDOS-SLOWLORIS                 |   4.5% |   11 | FP_PREVENT  |     1.00 |   105.55 |     0.00 |     0.00 |     0.00 |     1.00 |    23.09 |     0.08 |     0.00 |     0.00 |     0.00 |     0.00 |   311.00 |    55.00 |    11.00 |     0.00 |    13.59 |     0.00 |     0.00 |    92.33 |     0.00 |     0.00 |  1161.00 |  1161.00 |     0.00 |  8524.98 |     2.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:12.425 | 192.168.0.191   | MITM-ARPSPOOFING               |  14.3% |   11 | FP_PREVENT  |     0.00 |   316.55 |     0.00 |     0.00 |     0.00 |     1.00 |    19.82 |     0.08 |     0.00 |     1.00 |     0.00 |     0.00 |  1294.00 |    54.00 |    11.00 |     2.00 |    13.18 |     0.00 |     0.00 |   373.92 |     0.00 |     0.00 |  3482.00 |  3482.00 |     0.00 | 139815.70 |     9.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:13.434 | 192.168.0.191   | MITM-ARPSPOOFING               |  12.5% |    8 | FP_PREVENT  |     0.00 |   120.00 |     0.00 |     0.00 |     0.00 |     0.00 |    17.50 |     0.12 |     0.00 |     1.00 |     0.00 |     0.00 |   145.00 |    60.00 |     8.00 |    17.00 |     9.25 |     0.00 |     0.00 |    28.39 |     0.00 |     0.00 |   960.00 |   960.00 |     1.00 |   806.25 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:14.451 | 192.168.1.195   | DDOS-SLOWLORIS                 |   4.8% |    7 | FP_PREVENT  |     1.00 |   155.43 |     0.00 |     0.00 |     0.00 |     1.00 |    20.29 |     0.14 |     0.00 |     0.00 |     0.00 |     0.00 |   311.00 |    54.00 |     7.00 |     0.00 |     8.59 |     0.00 |     0.00 |   101.62 |     0.00 |     0.00 |  1088.00 |  1088.00 |     0.00 | 10327.10 |     4.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:16.466 | 192.168.1.195   | DDOS-HTTP_FLOOD                |   5.3% |    7 | FP_PREVENT  |     1.00 |   159.00 |     0.00 |     0.00 |     1.00 |     0.00 |    21.14 |     0.11 |     0.00 |     0.00 |     0.00 |     0.00 |   308.00 |    54.00 |     7.00 |     0.00 |    11.01 |     0.00 |     0.00 |   116.27 |     0.00 |     0.00 |  1113.00 |  1113.00 |     0.00 | 13519.14 |     6.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:18.498 | 216.58.209.170  | MITM-ARPSPOOFING               |  10.0% |    6 | FP_PREVENT  |     0.00 |   232.17 |     0.00 |     0.00 |     0.00 |     1.00 |    20.00 |     0.05 |     0.00 |     1.00 |     0.00 |     0.00 |  1038.00 |    63.00 |     6.00 |    17.00 |    22.79 |     0.00 |     0.00 |   360.42 |     0.00 |     0.00 |  1393.00 |  1393.00 |     1.00 | 129900.12 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:19.513 | 192.168.1.195   | DDOS-SLOWLORIS                 |   4.5% |    5 | FP_PREVENT  |     1.00 |    59.00 |     0.00 |     0.00 |     0.00 |     1.00 |    21.60 |     0.07 |     0.00 |     0.00 |     0.00 |     0.00 |    66.00 |    54.00 |     5.00 |     0.00 |    17.53 |     0.00 |     0.00 |     4.29 |     0.00 |     0.00 |   295.00 |   295.00 |     0.00 |    18.40 |     4.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:23.556 | 192.168.0.191   | MITM-ARPSPOOFING               |  11.1% |   12 | FP_PREVENT  |     0.00 |    97.83 |     0.00 |     0.00 |     0.00 |     1.00 |    18.67 |     0.07 |     0.00 |     1.00 |     0.00 |     0.00 |   159.00 |    54.00 |    12.00 |    17.00 |    16.10 |     0.00 |     0.00 |    38.10 |     0.00 |     0.00 |  1174.00 |  1174.00 |     1.00 |  1451.81 |     4.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:24.567 | 192.168.1.195   | DICTIONARYBRUTEFORCE           |   4.2% |    5 | FP_PREVENT  |     1.00 |   186.40 |     0.00 |     0.00 |     0.00 |     0.00 |    19.20 |     0.15 |     0.00 |     0.00 |     0.00 |     0.00 |   311.00 |    60.00 |     5.00 |     0.00 |     8.62 |     0.00 |     0.00 |    97.91 |     0.00 |     0.00 |   932.00 |   932.00 |     0.00 |  9585.44 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:25.585 | 192.168.0.191   | MITM-ARPSPOOFING               |  10.0% |   11 | FP_PREVENT  |     0.00 |   185.64 |     0.00 |     0.00 |     0.00 |     1.00 |    20.18 |     0.08 |     0.00 |     1.00 |     0.00 |     0.00 |   491.00 |    54.00 |    11.00 |    17.00 |    13.48 |     0.00 |     0.00 |   160.56 |     0.00 |     0.00 |  2042.00 |  2042.00 |     1.00 | 25780.78 |     8.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:29.643 | 192.168.1.195   | DDOS-SLOWLORIS                 |   4.5% |    3 | FP_PREVENT  |     1.00 |    60.33 |     0.00 |     0.00 |     0.00 |     1.00 |    22.67 |     0.10 |     0.00 |     0.00 |     0.00 |     0.00 |    66.00 |    55.00 |     3.00 |     0.00 |    14.50 |     0.00 |     0.00 |     4.50 |     0.00 |     0.00 |   181.00 |   181.00 |     0.00 |    20.22 |     2.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:30.659 | 192.168.1.195   | DDOS-SLOWLORIS                 |   5.0% |    4 | FP_PREVENT  |     1.00 |    83.25 |     0.00 |     0.00 |     0.00 |     1.00 |    24.00 |     0.22 |     0.00 |     0.00 |     0.00 |     0.00 |   159.00 |    54.00 |     4.00 |     0.00 |     5.95 |     0.00 |     0.00 |    43.80 |     0.00 |     0.00 |   333.00 |   333.00 |     0.00 |  1918.69 |     2.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:31.675 | 192.168.1.195   | DDOS-HTTP_FLOOD                |   4.5% |    3 | FP_PREVENT  |     1.00 |   220.67 |     0.00 |     0.00 |     0.00 |     0.00 |    20.67 |     0.20 |     0.00 |     0.00 |     0.00 |     0.00 |   311.00 |    60.00 |     3.00 |     0.00 |     7.66 |     0.00 |     0.00 |   113.90 |     0.00 |     0.00 |   662.00 |   662.00 |     0.00 | 12973.55 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:32.690 | 216.58.209.170  | MITM-ARPSPOOFING               |  10.9% |    6 | FP_PREVENT  |     0.00 |    78.67 |     0.00 |     0.00 |     0.00 |     1.00 |    20.00 |     0.16 |     0.00 |     1.00 |     0.00 |     0.00 |   159.00 |    54.00 |     6.00 |    17.00 |     7.37 |     0.00 |     0.00 |    36.46 |     0.00 |     0.00 |   472.00 |   472.00 |     1.00 |  1329.56 |     4.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:33.705 | 192.168.0.191   | MITM-ARPSPOOFING               |  11.1% |   10 | FP_PREVENT  |     0.00 |   139.70 |     0.00 |     0.00 |     0.00 |     1.00 |    19.60 |     0.06 |     0.00 |     1.00 |     0.00 |     0.00 |   399.00 |    60.00 |    10.00 |    17.00 |    20.16 |     0.00 |     0.00 |   102.76 |     0.00 |     0.00 |  1397.00 |  1397.00 |     1.00 | 10559.21 |     5.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:34.722 | 192.168.0.191   | MITM-ARPSPOOFING               |  12.5% |    8 | FP_PREVENT  |     0.00 |   161.50 |     0.00 |     0.00 |     0.00 |     0.00 |    18.00 |     0.09 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    60.00 |     8.00 |    17.00 |    13.38 |     0.00 |     0.00 |    84.96 |     0.00 |     0.00 |  1292.00 |  1292.00 |     1.00 |  7218.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:37.760 | 192.168.0.191   | MITM-ARPSPOOFING               |  10.3% |    8 | FP_PREVENT  |     0.00 |   121.00 |     0.00 |     0.00 |     0.00 |     1.00 |    19.25 |     0.08 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    54.00 |     8.00 |    17.00 |    13.59 |     0.00 |     0.00 |   104.28 |     0.00 |     0.00 |   968.00 |   968.00 |     1.00 | 10873.75 |     4.00 |     1.00 |     0.00 |     0.00 |     2.00 |     1.00 |     1.00 |     2.00 |     1.00 |     0.00 |     0.00
11:53:38.773 | 192.168.0.199   | VULNERABILITYSCAN              |  24.0% |    6 | FP_PREVENT  |     0.00 |    61.33 |     0.00 |     0.00 |     0.00 |     0.00 |    23.33 |     0.07 |     0.00 |     1.00 |     0.00 |     0.00 |    64.00 |    60.00 |     6.00 |     2.00 |    17.23 |     0.00 |     0.00 |     1.89 |     0.00 |     0.00 |   368.00 |   368.00 |     0.00 |     3.56 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:40.799 | 192.168.1.195   | DDOS-SLOWLORIS                 |   4.5% |    3 | FP_PREVENT  |     1.00 |    62.00 |     0.00 |     0.00 |     0.00 |     1.00 |    25.33 |     0.28 |     0.00 |     0.00 |     0.00 |     0.00 |    66.00 |    60.00 |     3.00 |     0.00 |     5.33 |     0.00 |     0.00 |     2.83 |     0.00 |     0.00 |   186.00 |   186.00 |     0.00 |     8.00 |     1.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:41.816 | 192.168.0.195   | MITM-ARPSPOOFING               |  11.1% |   11 | FP_PREVENT  |     0.00 |   117.00 |     0.00 |     0.00 |     0.00 |     1.00 |    20.18 |     0.07 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    54.00 |    11.00 |    17.00 |    16.29 |     0.00 |     0.00 |    91.51 |     0.00 |     0.00 |  1287.00 |  1287.00 |     1.00 |  8374.55 |     6.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:44.835 | 192.168.0.191   | MITM-ARPSPOOFING               |  11.0% |   13 | FP_PREVENT  |     0.00 |   106.38 |     0.00 |     0.00 |     0.00 |     1.00 |    18.92 |     0.09 |     0.00 |     1.00 |     0.00 |     0.00 |   159.00 |    54.00 |    13.00 |    17.00 |    12.73 |     0.00 |     0.00 |    37.23 |     0.00 |     0.00 |  1383.00 |  1383.00 |     1.00 |  1385.93 |     2.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:45.851 | 192.168.0.191   | MITM-ARPSPOOFING               |  10.0% |   11 | FP_PREVENT  |     0.00 |   238.64 |     0.00 |     0.00 |     0.00 |     1.00 |    19.64 |     0.10 |     0.00 |     1.00 |     0.00 |     0.00 |   491.00 |    54.00 |    11.00 |    17.00 |    11.40 |     0.00 |     0.00 |   150.96 |     0.00 |     0.00 |  2625.00 |  2625.00 |     1.00 | 22789.69 |     6.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:46.869 | 192.168.0.200   | MITM-ARPSPOOFING               |  11.1% |    8 | FP_PREVENT  |     0.00 |    82.12 |     0.00 |     0.00 |     0.00 |     1.00 |    20.50 |     0.07 |     0.00 |     1.00 |     0.00 |     0.00 |   143.00 |    55.00 |     8.00 |    17.00 |    15.85 |     0.00 |     0.00 |    31.43 |     0.00 |     0.00 |   657.00 |   657.00 |     1.00 |   987.86 |     2.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:47.877 | 192.168.0.191   | MIRAI-UDPPLAIN                 |  12.7% |    9 | FP_PREVENT  |     0.00 |   202.44 |     0.00 |     0.00 |     0.00 |     0.00 |    16.67 |     0.12 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    90.00 |     9.00 |    17.00 |     9.54 |     0.00 |     0.00 |    88.70 |     0.00 |     0.00 |  1822.00 |  1822.00 |     1.00 |  7867.36 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:50.913 | 192.168.1.195   | DDOS-SLOWLORIS                 |   4.5% |    6 | FP_PREVENT  |     1.00 |    63.00 |     0.00 |     0.00 |     0.00 |     1.00 |    25.33 |     0.08 |     0.00 |     0.00 |     0.00 |     0.00 |    71.00 |    60.00 |     6.00 |     0.00 |    15.58 |     0.00 |     0.00 |     4.40 |     0.00 |     0.00 |   378.00 |   378.00 |     0.00 |    19.33 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:51.929 | 192.168.0.191   | MITM-ARPSPOOFING               |  11.1% |    9 | FP_PREVENT  |     0.00 |   113.11 |     0.00 |     0.00 |     0.00 |     1.00 |    22.00 |     0.10 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    55.00 |     9.00 |    17.00 |    11.17 |     0.00 |     0.00 |   100.59 |     0.00 |     0.00 |  1018.00 |  1018.00 |     1.00 | 10117.88 |     4.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:53:58.995 | 192.168.0.200   | VULNERABILITYSCAN              |  23.3% |    6 | FP_PREVENT  |     0.00 |   220.00 |     0.00 |     0.00 |     0.00 |     0.00 |    20.00 |     0.18 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    60.00 |     6.00 |     2.00 |     6.55 |     0.00 |     0.00 |   113.43 |     0.00 |     0.00 |  1320.00 |  1320.00 |     0.00 | 12867.33 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:01.016 | 192.168.1.195   | DDOS-HTTP_FLOOD                |   5.0% |    3 | FP_PREVENT  |     1.00 |    74.67 |     0.00 |     0.00 |     0.00 |     0.00 |    22.67 |     0.14 |     0.00 |     0.00 |     0.00 |     0.00 |    82.00 |    60.00 |     3.00 |     0.00 |    10.86 |     0.00 |     0.00 |    10.37 |     0.00 |     0.00 |   224.00 |   224.00 |     0.00 |   107.56 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:03.045 | 192.168.0.191   | MITM-ARPSPOOFING               |  14.3% |    3 | FP_PREVENT  |     0.00 |   220.67 |     0.00 |     0.00 |     0.00 |     0.00 |    20.67 |     0.37 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    60.00 |     3.00 |    17.00 |     4.10 |     0.00 |     0.00 |   113.90 |     0.00 |     0.00 |   662.00 |   662.00 |     1.00 | 12973.56 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:05.067 | 192.168.0.191   | MITM-ARPSPOOFING               |  11.1% |    9 | FP_PREVENT  |     0.00 |   116.67 |     0.00 |     0.00 |     0.00 |     1.00 |    20.00 |     0.08 |     0.00 |     1.00 |     0.00 |     0.00 |   319.00 |    54.00 |     9.00 |    17.00 |    13.64 |     0.00 |     0.00 |    79.92 |     0.00 |     0.00 |  1050.00 |  1050.00 |     1.00 |  6388.00 |     4.00 |     1.00 |     0.00 |     0.00 |     1.00 |     1.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:09.118 | 192.168.0.191   | MITM-ARPSPOOFING               |  11.1% |    3 | FP_PREVENT  |     0.00 |   218.67 |     0.00 |     0.00 |     0.00 |     1.00 |    18.00 |     0.52 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    54.00 |     3.00 |    17.00 |     2.86 |     0.00 |     0.00 |   116.72 |     0.00 |     0.00 |   656.00 |   656.00 |     1.00 | 13624.22 |     1.00 |     1.00 |     0.00 |     0.00 |     1.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:13.152 | 192.168.0.191   | MITM-ARPSPOOFING               |  14.3% |    3 | FP_PREVENT  |     0.00 |   220.67 |     0.00 |     0.00 |     0.00 |     0.00 |    20.67 |     0.20 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    60.00 |     3.00 |    17.00 |     7.33 |     0.00 |     0.00 |   113.90 |     0.00 |     0.00 |   662.00 |   662.00 |     1.00 | 12973.56 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:15.180 | 192.168.0.191   | VULNERABILITYSCAN              |  16.7% |    3 | FP_PREVENT  |     0.00 |    70.00 |     0.00 |     0.00 |     0.00 |     0.00 |    22.00 |     0.20 |     0.00 |     1.00 |     0.00 |     0.00 |    90.00 |    60.00 |     3.00 |     2.00 |     7.57 |     0.00 |     0.00 |    14.14 |     0.00 |     0.00 |   210.00 |   210.00 |     0.00 |   200.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:16.192 | 192.168.0.191   | MITM-ARPSPOOFING               |  19.4% |   18 | FP_PREVENT  |     0.00 |   166.50 |     0.00 |     0.00 |     1.00 |     1.00 |    19.00 |     0.05 |     0.00 |     1.00 |     0.00 |     0.00 |   491.00 |    54.00 |    18.00 |    17.00 |    20.66 |     0.00 |     0.00 |   128.73 |     0.00 |     0.00 |  2997.00 |  2997.00 |     1.00 | 16570.58 |     5.00 |     1.00 |     0.00 |     0.00 |     1.00 |     1.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:17.209 | 192.168.0.191   | MITM-ARPSPOOFING               |   8.3% |   10 | FP_PREVENT  |     0.00 |   117.00 |     0.00 |     0.00 |     1.00 |     1.00 |    20.20 |     0.07 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |    54.00 |    10.00 |    17.00 |    15.88 |     0.00 |     0.00 |    96.85 |     0.00 |     0.00 |  1170.00 |  1170.00 |     1.00 |  9380.60 |     6.00 |     1.00 |     0.00 |     0.00 |     2.00 |     1.00 |     1.00 |     1.00 |     1.00 |     0.00 |     0.00
11:54:24.283 | 192.168.0.200   | MITM-ARPSPOOFING               |  12.5% |    4 | FP_PREVENT  |     0.00 |   300.00 |     0.00 |     0.00 |     0.00 |     0.00 |    17.00 |     0.08 |     0.00 |     1.00 |     0.00 |     0.00 |   311.00 |   289.00 |     4.00 |    17.00 |    16.38 |     0.00 |     0.00 |    10.05 |     0.00 |     0.00 |  1200.00 |  1200.00 |     1.00 |   101.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:26.318 | 192.168.0.191   | MITM-ARPSPOOFING               |  50.0% |   16 | FP_PREVENT  |     0.00 |   133.50 |     0.00 |     0.00 |     0.00 |     1.00 |    20.12 |     0.06 |     0.00 |     1.00 |     0.00 |     0.00 |   491.00 |    54.00 |    16.00 |     2.00 |    17.13 |     0.00 |     0.00 |   129.74 |     0.00 |     0.00 |  2136.00 |  2136.00 |     0.00 | 16832.62 |     4.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00 |     1.00 |     0.00 |     0.00 |     0.00 |     0.00
11:54:31.366 | 216.58.209.170  | MITM-ARPSPOOFING               |  11.1% |    3 | FP_PREVENT  |     0.00 |    66.00 |     0.00 |     0.00 |     0.00 |     1.00 |    22.67 |     0.06 |     0.00 |     1.00 |     0.00 |     0.00 |    71.00 |    60.00 |     3.00 |    17.00 |    23.88 |     0.00 |     0.00 |     4.55 |     0.00 |     0.00 |   198.00 |   198.00 |     1.00 |    20.67 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00 |     0.00
